source,target,accuracy,kappa,f1_macro,cka,method,method_key
9,7,0.25,0.0,0.10027855153203342,0.031468044784005764,Koopman-noalign,koopman-noalign
9,8,0.3333333333333333,0.11111111111111116,0.2468218162781579,0.04405351261506443,Koopman-noalign,koopman-noalign
1,2,0.21180555555555555,-0.05092592592592582,0.15428477631781595,0.03392488783205067,Static Koopman aligner,static-koopman-aligner
1,3,0.4409722222222222,0.25462962962962965,0.36835534729622843,0.1021699970676761,Static Koopman aligner,static-koopman-aligner
1,4,0.2916666666666667,0.05555555555555558,0.21594947956334093,0.040840500009640346,Static Koopman aligner,static-koopman-aligner
1,5,0.25,0.0,0.1,0.0665950591333812,Static Koopman aligner,static-koopman-aligner
1,6,0.2534722222222222,0.00462962962962965,0.13497559416123708,0.07885053891075912,Static Koopman aligner,static-koopman-aligner
1,7,0.5104166666666666,0.3472222222222222,0.430465595130816,0.06147592788264452,Static Koopman aligner,static-koopman-aligner
1,8,0.3993055555555556,0.19907407407407407,0.3341953591744562,0.06421929842121016,Static Koopman aligner,static-koopman-aligner
1,9,0.4027777777777778,0.20370370370370372,0.35181303324507207,0.10922406770313692,Static Koopman aligner,static-koopman-aligner
2,1,0.25,0.0,0.1,0.019748942625095665,Static Koopman aligner,static-koopman-aligner
2,3,0.10416666666666667,-0.19444444444444442,0.04807692307692308,0.03498941054100728,Static Koopman aligner,static-koopman-aligner
2,4,0.3020833333333333,0.06944444444444442,0.18986421615690577,0.029844877758759367,Static Koopman aligner,static-koopman-aligner
2,5,0.21875,-0.04166666666666674,0.09560219890054972,0.07589324446776072,Static Koopman aligner,static-koopman-aligner
2,6,0.25,0.0,0.1005586592178771,0.0316013396693735,Static Koopman aligner,static-koopman-aligner
2,7,0.0763888888888889,-0.2314814814814814,0.04334319526627219,0.026144353618197756,Static Koopman aligner,static-koopman-aligner
2,8,0.3402777777777778,0.12037037037037035,0.24610591900311524,0.007315034712333089,Static Koopman aligner,static-koopman-aligner
2,9,0.25,0.0,0.11107843137254902,0.04786617344583474,Static Koopman aligner,static-koopman-aligner
3,1,0.4409722222222222,0.25462962962962965,0.3774660215180661,0.11961075721787554,Static Koopman aligner,static-koopman-aligner
3,2,0.23958333333333334,-0.01388888888888884,0.15363650876912902,0.0761784023105908,Static Koopman aligner,static-koopman-aligner
3,4,0.19444444444444445,-0.07407407407407418,0.1263418662262593,0.037745022624707275,Static Koopman aligner,static-koopman-aligner
3,5,0.28125,0.04166666666666663,0.21471645119986782,0.07135406434282733,Static Koopman aligner,static-koopman-aligner
3,6,0.2986111111111111,0.06481481481481477,0.21943339649682958,0.04424553183773745,Static Koopman aligner,static-koopman-aligner
3,7,0.3229166666666667,0.09722222222222221,0.23419029514789724,0.09251095188100605,Static Koopman aligner,static-koopman-aligner
3,8,0.3368055555555556,0.1157407407407407,0.26120327675309635,0.12420544487865814,Static Koopman aligner,static-koopman-aligner
3,9,0.5451388888888888,0.3935185185185185,0.517899993224548,0.11277583985081598,Static Koopman aligner,static-koopman-aligner
4,1,0.4409722222222222,0.25462962962962965,0.37532975154926373,0.039546728430803854,Static Koopman aligner,static-koopman-aligner
4,2,0.2569444444444444,0.0092592592592593,0.18461808953033268,0.03273379687733053,Static Koopman aligner,static-koopman-aligner
4,3,0.3472222222222222,0.12962962962962965,0.327609656393969,0.029964840525402547,Static Koopman aligner,static-koopman-aligner
4,5,0.2881944444444444,0.05092592592592593,0.2167875802358561,0.033390390872726175,Static Koopman aligner,static-koopman-aligner
4,6,0.3020833333333333,0.06944444444444442,0.2469843375015789,0.04309631410290138,Static Koopman aligner,static-koopman-aligner
4,7,0.3020833333333333,0.06944444444444442,0.25802805380339294,0.03936637103455899,Static Koopman aligner,static-koopman-aligner
4,8,0.4236111111111111,0.2314814814814815,0.33495670995670995,0.026355487741126657,Static Koopman aligner,static-koopman-aligner
4,9,0.3194444444444444,0.09259259259259256,0.2840168166699904,0.02633818339979398,Static Koopman aligner,static-koopman-aligner
5,1,0.2569444444444444,0.0092592592592593,0.19884659672347182,0.045451965822576795,Static Koopman aligner,static-koopman-aligner
5,2,0.2534722222222222,0.00462962962962965,0.17478307254623043,0.2004806234443453,Static Koopman aligner,static-koopman-aligner
5,3,0.3298611111111111,0.10648148148148151,0.25841504068756427,0.04737277096900346,Static Koopman aligner,static-koopman-aligner
5,4,0.28125,0.04166666666666663,0.18504088504088503,0.03901218453601202,Static Koopman aligner,static-koopman-aligner
5,6,0.2465277777777778,-0.004629629629629539,0.2115067580182269,0.07895263519642873,Static Koopman aligner,static-koopman-aligner
5,7,0.1840277777777778,-0.08796296296296302,0.14074310279667424,0.054162371875589525,Static Koopman aligner,static-koopman-aligner
5,8,0.28125,0.04166666666666663,0.21689692931627286,0.032814342469067566,Static Koopman aligner,static-koopman-aligner
5,9,0.2534722222222222,0.00462962962962965,0.14540076386068163,0.05271700002125228,Static Koopman aligner,static-koopman-aligner
6,1,0.3159722222222222,0.08796296296296291,0.20140659407735037,0.08375193607235178,Static Koopman aligner,static-koopman-aligner
6,2,0.2569444444444444,0.0092592592592593,0.17129629629629628,0.028800675357317014,Static Koopman aligner,static-koopman-aligner
6,3,0.4236111111111111,0.2314814814814815,0.29386304504560984,0.06021396897222508,Static Koopman aligner,static-koopman-aligner
6,4,0.3020833333333333,0.06944444444444442,0.21608784529694197,0.042851975294913296,Static Koopman aligner,static-koopman-aligner
6,5,0.25,0.0,0.1,0.04153658421636439,Static Koopman aligner,static-koopman-aligner
6,7,0.3194444444444444,0.09259259259259256,0.2341627759222667,0.08188098407612754,Static Koopman aligner,static-koopman-aligner
6,8,0.4479166666666667,0.26388888888888884,0.3723576173513595,0.04260271007780972,Static Koopman aligner,static-koopman-aligner
6,9,0.3055555555555556,0.07407407407407407,0.20226804611342594,0.068484365709219,Static Koopman aligner,static-koopman-aligner
7,1,0.5173611111111112,0.3564814814814815,0.47735173293166994,0.12771555468817267,Static Koopman aligner,static-koopman-aligner
7,2,0.1597222222222222,-0.12037037037037046,0.10898929847342546,0.04584270099908498,Static Koopman aligner,static-koopman-aligner
7,3,0.6041666666666666,0.4722222222222222,0.5967194443487547,0.09737861770620343,Static Koopman aligner,static-koopman-aligner
7,4,0.22569444444444445,-0.03240740740740744,0.2039671274244059,0.034052167290399414,Static Koopman aligner,static-koopman-aligner
7,5,0.2708333333333333,0.02777777777777779,0.14527950310559004,0.06211588043478567,Static Koopman aligner,static-koopman-aligner
7,6,0.23958333333333334,-0.01388888888888884,0.15592109424414927,0.045925302666568385,Static Koopman aligner,static-koopman-aligner
7,8,0.46875,0.29166666666666663,0.4239190056870299,0.07663530127310729,Static Koopman aligner,static-koopman-aligner
7,9,0.4791666666666667,0.3055555555555556,0.4376099826990535,0.09294019023318234,Static Koopman aligner,static-koopman-aligner
8,1,0.3055555555555556,0.07407407407407407,0.20869842327978724,0.1196121445159913,Static Koopman aligner,static-koopman-aligner
8,2,0.24305555555555555,-0.0092592592592593,0.15935736409368695,0.021269907630907296,Static Koopman aligner,static-koopman-aligner
8,3,0.2708333333333333,0.02777777777777779,0.14693591009380486,0.1281284615823187,Static Koopman aligner,static-koopman-aligner
8,4,0.2743055555555556,0.03240740740740744,0.15802991566850144,0.02407524397384889,Static Koopman aligner,static-koopman-aligner
8,5,0.25,0.0,0.10027855153203342,0.040047425288488744,Static Koopman aligner,static-koopman-aligner
8,6,0.3368055555555556,0.1157407407407407,0.22486772486772486,0.028244659479516918,Static Koopman aligner,static-koopman-aligner
8,7,0.2326388888888889,-0.02314814814814814,0.12536144578313252,0.0697038064435908,Static Koopman aligner,static-koopman-aligner
8,9,0.5138888888888888,0.35185185185185186,0.4534638310609003,0.12469759178029445,Static Koopman aligner,static-koopman-aligner
9,1,0.2673611111111111,0.02314814814814814,0.13815444535989813,0.11271720746219104,Static Koopman aligner,static-koopman-aligner
9,2,0.25,0.0,0.1,0.0642549999802229,Static Koopman aligner,static-koopman-aligner
9,3,0.2708333333333333,0.02777777777777779,0.14190981432360744,0.10415433715222058,Static Koopman aligner,static-koopman-aligner
9,4,0.25,0.0,0.1,0.03542499189124303,Static Koopman aligner,static-koopman-aligner
9,5,0.25,0.0,0.1,0.06499613762837249,Static Koopman aligner,static-koopman-aligner
9,6,0.2708333333333333,0.02777777777777779,0.15289930930282752,0.053109620998127646,Static Koopman aligner,static-koopman-aligner
9,7,0.25,0.0,0.10027855153203342,0.0610227569908423,Static Koopman aligner,static-koopman-aligner
9,8,0.34375,0.125,0.25953933338351143,0.1612134583322439,Static Koopman aligner,static-koopman-aligner
